symbol,disclosure_date,txn_type,qty,value,person_category,person_name,raw_json,raw_comName,raw_shp,raw_totIssuedShares,raw_totPromoterHolding,raw_percPromoterHolding,raw_totPublicHolding,raw_totPromoterShares,raw_percPromoterShares,raw_percTotShares,raw_disclosureFromDate,raw_numSharesPledged,raw_totDematShares,raw_sharesCollateral,raw_nbfcPromoShare,raw_nbfcNonPromoShare,raw_percSharesPledged,raw_broadcastDt,raw_disclosureToDate,raw_compBroadcastDate,raw_noOfPledgeShare,raw_noOfSecPledgeShare,fetched_at
,,,,,,,"{""comName"": ""Aarti Pharmalabs Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""90647294"", ""totPromoterHolding"": ""39067464"", ""percPromoterHolding"": ""    43.10"", ""totPublicHolding"": ""51579830"", ""totPromoterShares"": ""3000"", ""percPromoterShares"": ""     0.01"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""8482526"", ""totDematShares"": ""90657751"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""9.36"", ""broadcastDt"": ""30-Mar-2026 16:31:29"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0.226"", ""noOfSecPledgeShare"": ""638.225""}",Aarti Pharmalabs Limited,31-Dec-2025,90647294,39067464,    43.10,51579830,3000,     0.01,     0.00,,8482526,90657751,0,0,0,9.36,30-Mar-2026 16:31:29,,,0.226,638.225,2026-03-30
,,,,,,,"{""comName"": ""Aban Offshore Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""58365323"", ""totPromoterHolding"": ""26846160"", ""percPromoterHolding"": ""    46.00"", ""totPublicHolding"": ""31519163"", ""totPromoterShares"": ""5200000"", ""percPromoterShares"": ""    19.37"", ""percTotShares"": ""     8.91"", ""disclosureFromDate"": null, ""numSharesPledged"": ""6113712"", ""totDematShares"": ""58178855"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""10.51"", ""broadcastDt"": ""30-Mar-2026 16:30:37"", ""disclosureToDate"": null, ""compBroadcastDate"": ""29-07-2016"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Aban Offshore Limited,31-Dec-2025,58365323,26846160,    46.00,31519163,5200000,    19.37,     8.91,,6113712,58178855,0,0,0,10.51,30-Mar-2026 16:30:37,,29-07-2016,,,2026-03-30
,,,,,,,"{""comName"": ""Abans Financial Services Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""50658840"", ""totPromoterHolding"": ""36149995"", ""percPromoterHolding"": ""    71.36"", ""totPublicHolding"": ""14508845"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""530874"", ""totDematShares"": ""49462890"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.07"", ""broadcastDt"": ""30-Mar-2026 16:31:29"", ""disclosureToDate"": null, ""compBroadcastDate"": ""05-12-2023"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""10.723""}",Abans Financial Services Limited,31-Dec-2025,50658840,36149995,    71.36,14508845,0,     0.00,     0.00,,530874,49462890,0,0,0,1.07,30-Mar-2026 16:31:29,,05-12-2023,0,10.723,2026-03-30
,,,,,,,"{""comName"": ""Abhishek Corporation Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""16008462"", ""totPromoterHolding"": ""9225495"", ""percPromoterHolding"": ""    57.63"", ""totPublicHolding"": ""6782967"", ""totPromoterShares"": ""8164316"", ""percPromoterShares"": ""    88.50"", ""percTotShares"": ""    51.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""8177102"", ""totDematShares"": ""16007896"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""51.08"", ""broadcastDt"": ""30-Mar-2026 16:31:09"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Abhishek Corporation Limited,31-Dec-2025,16008462,9225495,    57.63,6782967,8164316,    88.50,    51.00,,8177102,16007896,0,0,0,51.08,30-Mar-2026 16:31:09,,,,,2026-03-30
,,,,,,,"{""comName"": ""Accelya Solutions India Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""14926261"", ""totPromoterHolding"": ""11143295"", ""percPromoterHolding"": ""    74.66"", ""totPublicHolding"": ""3782966"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""320277"", ""totDematShares"": ""14874344"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.15"", ""broadcastDt"": ""30-Mar-2026 16:30:53"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""41.911""}",Accelya Solutions India Limited,31-Dec-2025,14926261,11143295,    74.66,3782966,0,     0.00,     0.00,,320277,14874344,0,0,0,2.15,30-Mar-2026 16:30:53,,,0,41.911,2026-03-30
,,,,,,,"{""comName"": ""Accuracy Shipping Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""150560000"", ""totPromoterHolding"": ""95886990"", ""percPromoterHolding"": ""    63.69"", ""totPublicHolding"": ""54673010"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""2282306"", ""totDematShares"": ""150560000"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.52"", ""broadcastDt"": ""30-Mar-2026 16:31:27"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""1.317""}",Accuracy Shipping Limited,31-Dec-2025,150560000,95886990,    63.69,54673010,0,     0.00,     0.00,,2282306,150560000,0,0,0,1.52,30-Mar-2026 16:31:27,,,0,1.317,2026-03-30
,,,,,,,"{""comName"": ""Action Construction Equipment Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""119083196"", ""totPromoterHolding"": ""77974779"", ""percPromoterHolding"": ""    65.48"", ""totPublicHolding"": ""41108417"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""4305254"", ""totDematShares"": ""119074661"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.62"", ""broadcastDt"": ""30-Mar-2026 16:31:07"", ""disclosureToDate"": null, ""compBroadcastDate"": ""19-10-2016"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""407.557""}",Action Construction Equipment Limited,31-Dec-2025,119083196,77974779,    65.48,41108417,0,     0.00,     0.00,,4305254,119074661,0,0,0,3.62,30-Mar-2026 16:31:07,,19-10-2016,0,407.557,2026-03-30
,,,,,,,"{""comName"": ""Adani Energy Solutions Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""1201282642"", ""totPromoterHolding"": ""855233387"", ""percPromoterHolding"": ""    71.19"", ""totPublicHolding"": ""346049255"", ""totPromoterShares"": ""4700000"", ""percPromoterShares"": ""     0.55"", ""percTotShares"": ""     0.39"", ""disclosureFromDate"": null, ""numSharesPledged"": ""11620886"", ""totDematShares"": ""1201119231"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.97"", ""broadcastDt"": ""30-Mar-2026 16:31:23"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-12-2018"", ""noOfPledgeShare"": ""482.855"", ""noOfSecPledgeShare"": ""1193.872""}",Adani Energy Solutions Limited,31-Dec-2025,1201282642,855233387,    71.19,346049255,4700000,     0.55,     0.39,,11620886,1201119231,0,0,0,0.97,30-Mar-2026 16:31:23,,31-12-2018,482.855,1193.872,2026-03-30
,,,,,,,"{""comName"": ""Adani Enterprises Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""1292682416"", ""totPromoterHolding"": ""956223466"", ""percPromoterHolding"": ""    73.97"", ""totPublicHolding"": ""336458950"", ""totPromoterShares"": ""7700000"", ""percPromoterShares"": ""     0.81"", ""percTotShares"": ""     0.60"", ""disclosureFromDate"": null, ""numSharesPledged"": ""22618801"", ""totDematShares"": ""1291532717"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.75"", ""broadcastDt"": ""30-Mar-2026 16:30:31"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-12-2018"", ""noOfPledgeShare"": ""1724.569"", ""noOfSecPledgeShare"": ""5065.933""}",Adani Enterprises Limited,31-Dec-2025,1292682416,956223466,    73.97,336458950,7700000,     0.81,     0.60,,22618801,1291532717,0,0,0,1.75,30-Mar-2026 16:30:31,,31-12-2018,1724.569,5065.933,2026-03-30
,,,,,,,"{""comName"": ""Adani Green Energy Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""1647176155"", ""totPromoterHolding"": ""1028396636"", ""percPromoterHolding"": ""    62.43"", ""totPublicHolding"": ""618779519"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""13699770"", ""totDematShares"": ""1647079322"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.83"", ""broadcastDt"": ""30-Mar-2026 16:31:26"", ""disclosureToDate"": null, ""compBroadcastDate"": ""28-12-2020"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""1390.664""}",Adani Green Energy Limited,31-Dec-2025,1647176155,1028396636,    62.43,618779519,0,     0.00,     0.00,,13699770,1647079322,0,0,0,0.83,30-Mar-2026 16:31:26,,28-12-2020,0,1390.664,2026-03-30
,,,,,,,"{""comName"": ""Adani Ports and Special Economic Zone Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""2303959098"", ""totPromoterHolding"": ""1567196238"", ""percPromoterHolding"": ""    68.02"", ""totPublicHolding"": ""736762860"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""18771964"", ""totDematShares"": ""2303876555"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.81"", ""broadcastDt"": ""30-Mar-2026 16:31:12"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-12-2018"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""2759.103""}",Adani Ports and Special Economic Zone Limited,31-Dec-2025,2303959098,1567196238,    68.02,736762860,0,     0.00,     0.00,,18771964,2303876555,0,0,0,0.81,30-Mar-2026 16:31:12,,31-12-2018,0,2759.103,2026-03-30
,,,,,,,"{""comName"": ""Adani Power Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""19284694705"", ""totPromoterHolding"": ""14455626835"", ""percPromoterHolding"": ""    74.96"", ""totPublicHolding"": ""4829067870"", ""totPromoterShares"": ""261500000"", ""percPromoterShares"": ""     1.81"", ""percTotShares"": ""     1.36"", ""disclosureFromDate"": null, ""numSharesPledged"": ""421313587"", ""totDematShares"": ""19284694705"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.18"", ""broadcastDt"": ""30-Mar-2026 16:31:15"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-12-2018"", ""noOfPledgeShare"": ""3739.189"", ""noOfSecPledgeShare"": ""6024.363""}",Adani Power Limited,31-Dec-2025,19284694705,14455626835,    74.96,4829067870,261500000,     1.81,     1.36,,421313587,19284694705,0,0,0,2.18,30-Mar-2026 16:31:15,,31-12-2018,3739.189,6024.363,2026-03-30
,,,,,,,"{""comName"": ""Aditya Birla Capital Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""2617265136"", ""totPromoterHolding"": ""1794799952"", ""percPromoterHolding"": ""    68.58"", ""totPublicHolding"": ""822465184"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""29498618"", ""totDematShares"": ""2612553015"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.13"", ""broadcastDt"": ""30-Mar-2026 16:31:26"", ""disclosureToDate"": null, ""compBroadcastDate"": ""22-03-2018"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""1055.166""}",Aditya Birla Capital Limited,31-Dec-2025,2617265136,1794799952,    68.58,822465184,0,     0.00,     0.00,,29498618,2612553015,0,0,0,1.13,30-Mar-2026 16:31:26,,22-03-2018,0,1055.166,2026-03-30
,,,,,,,"{""comName"": ""Aditya Birla Fashion and Retail Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""1220520552"", ""totPromoterHolding"": ""573061675"", ""percPromoterHolding"": ""    46.95"", ""totPublicHolding"": ""647458877"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""129765107"", ""totDematShares"": ""1215511099"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""10.68"", ""broadcastDt"": ""30-Mar-2026 16:31:21"", ""disclosureToDate"": null, ""compBroadcastDate"": ""29-06-2017"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""996.336""}",Aditya Birla Fashion and Retail Limited,31-Dec-2025,1220520552,573061675,    46.95,647458877,0,     0.00,     0.00,,129765107,1215511099,0,0,0,10.68,30-Mar-2026 16:31:21,,29-06-2017,0,996.336,2026-03-30
,,,,,,,"{""comName"": ""Aditya Birla Money Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""56509201"", ""totPromoterHolding"": ""41550000"", ""percPromoterHolding"": ""    73.53"", ""totPublicHolding"": ""14959201"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1301232"", ""totDematShares"": ""55659907"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.34"", ""broadcastDt"": ""30-Mar-2026 16:31:13"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""18.53""}",Aditya Birla Money Limited,31-Dec-2025,56509201,41550000,    73.53,14959201,0,     0.00,     0.00,,1301232,55659907,0,0,0,2.34,30-Mar-2026 16:31:13,,,0,18.53,2026-03-30
,,,,,,,"{""comName"": ""Aditya Birla Real Estate Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""111695680"", ""totPromoterHolding"": ""57216127"", ""percPromoterHolding"": ""    51.23"", ""totPublicHolding"": ""54479553"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""3999000"", ""totDematShares"": ""111158000"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.6"", ""broadcastDt"": ""30-Mar-2026 16:30:29"", ""disclosureToDate"": null, ""compBroadcastDate"": ""29-06-2017"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""669.753""}",Aditya Birla Real Estate Limited,31-Dec-2025,111695680,57216127,    51.23,54479553,0,     0.00,     0.00,,3999000,111158000,0,0,0,3.6,30-Mar-2026 16:30:29,,29-06-2017,0,669.753,2026-03-30
,,,,,,,"{""comName"": ""Ador Welding Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""17402815"", ""totPromoterHolding"": ""9350846"", ""percPromoterHolding"": ""    53.73"", ""totPublicHolding"": ""8051969"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""167875"", ""totDematShares"": ""17084513"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.98"", ""broadcastDt"": ""30-Mar-2026 16:30:29"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""17.879""}",Ador Welding Limited,31-Dec-2025,17402815,9350846,    53.73,8051969,0,     0.00,     0.00,,167875,17084513,0,0,0,0.98,30-Mar-2026 16:30:29,,,0,17.879,2026-03-30
,,,,,,,"{""comName"": ""Advanced Enzyme Technologies Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""111926800"", ""totPromoterHolding"": ""48173220"", ""percPromoterHolding"": ""    43.04"", ""totPublicHolding"": ""63753580"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""2645185"", ""totDematShares"": ""111736800"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.37"", ""broadcastDt"": ""30-Mar-2026 16:31:24"", ""disclosureToDate"": null, ""compBroadcastDate"": ""30-03-2017"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""79.951""}",Advanced Enzyme Technologies Limited,31-Dec-2025,111926800,48173220,    43.04,63753580,0,     0.00,     0.00,,2645185,111736800,0,0,0,2.37,30-Mar-2026 16:31:24,,30-03-2017,0,79.951,2026-03-30
,,,,,,,"{""comName"": ""Advani Hotels & Resorts (India) Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""92438500"", ""totPromoterHolding"": ""46446204"", ""percPromoterHolding"": ""    50.25"", ""totPublicHolding"": ""45992296"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""431215"", ""totDematShares"": ""91953745"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.47"", ""broadcastDt"": ""30-Mar-2026 16:30:34"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""2.531""}",Advani Hotels & Resorts (India) Limited,31-Dec-2025,92438500,46446204,    50.25,45992296,0,     0.00,     0.00,,431215,91953745,0,0,0,0.47,30-Mar-2026 16:30:34,,,0,2.531,2026-03-30
,,,,,,,"{""comName"": ""Advent Hotels International Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""53942887"", ""totPromoterHolding"": ""25726068"", ""percPromoterHolding"": ""    47.69"", ""totPublicHolding"": ""28216819"", ""totPromoterShares"": ""7440962"", ""percPromoterShares"": ""    28.92"", ""percTotShares"": ""    13.79"", ""disclosureFromDate"": null, ""numSharesPledged"": ""4903235"", ""totDematShares"": ""25483695"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""19.24"", ""broadcastDt"": ""30-Mar-2026 16:31:30"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""166.372"", ""noOfSecPledgeShare"": ""109.631""}",Advent Hotels International Limited,31-Dec-2025,53942887,25726068,    47.69,28216819,7440962,    28.92,    13.79,,4903235,25483695,0,0,0,19.24,30-Mar-2026 16:31:30,,,166.372,109.631,2026-03-30
,,,,,,,"{""comName"": ""Aegis Logistics Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""351000000"", ""totPromoterHolding"": ""203924675"", ""percPromoterHolding"": ""    58.10"", ""totPublicHolding"": ""147075325"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""5393558"", ""totDematShares"": ""348773635"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.55"", ""broadcastDt"": ""30-Mar-2026 16:30:30"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""387.042""}",Aegis Logistics Limited,31-Dec-2025,351000000,203924675,    58.10,147075325,0,     0.00,     0.00,,5393558,348773635,0,0,0,1.55,30-Mar-2026 16:30:30,,,0,387.042,2026-03-30
,,,,,,,"{""comName"": ""Afcons Infrastructure Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""367784631"", ""totPromoterHolding"": ""184506596"", ""percPromoterHolding"": ""    50.17"", ""totPublicHolding"": ""183278035"", ""totPromoterShares"": ""98707456"", ""percPromoterShares"": ""    53.50"", ""percTotShares"": ""    26.84"", ""disclosureFromDate"": null, ""numSharesPledged"": ""115598518"", ""totDematShares"": ""367703489"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""31.44"", ""broadcastDt"": ""30-Mar-2026 16:31:29"", ""disclosureToDate"": ""31-Dec-2025"", ""compBroadcastDate"": ""24-12-2025"", ""noOfPledgeShare"": ""3818.991"", ""noOfSecPledgeShare"": ""4472.507""}",Afcons Infrastructure Limited,31-Dec-2025,367784631,184506596,    50.17,183278035,98707456,    53.50,    26.84,,115598518,367703489,0,0,0,31.44,30-Mar-2026 16:31:29,31-Dec-2025,24-12-2025,3818.991,4472.507,2026-03-30
,,,,,,,"{""comName"": ""Agarwal Industrial Corporation Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""14957789"", ""totPromoterHolding"": ""8555434"", ""percPromoterHolding"": ""    57.20"", ""totPublicHolding"": ""6402355"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""510666"", ""totDematShares"": ""14956389"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.41"", ""broadcastDt"": ""30-Mar-2026 16:31:22"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""36.334""}",Agarwal Industrial Corporation Limited,31-Dec-2025,14957789,8555434,    57.20,6402355,0,     0.00,     0.00,,510666,14956389,0,0,0,3.41,30-Mar-2026 16:31:22,,,0,36.334,2026-03-30
