bar,i_idx,dir,tag,option_a_valid,option_a_ema,symbol,optA_week_plus_1,optA_week_plus_2,optA_week_plus_3,optA_any_of_next_3_weeks,optA_first_forward_week
2021-06-11,271,bullish,CHoCH,False,,HSCL,False,False,False,False,
2025-02-14,463,bearish,CHoCH,False,,HSCL,False,False,False,False,
2025-06-27,482,bullish,CHoCH,True,10.0,HSCL,False,False,False,False,
2025-11-28,504,bearish,CHoCH,False,,HSCL,False,False,False,False,
2018-03-09,101,bearish,CHoCH,False,,HINDALCO,False,False,False,False,
2019-12-13,193,bullish,CHoCH,True,10.0,HINDALCO,False,False,False,False,
2020-02-28,204,bearish,CHoCH,False,,HINDALCO,False,False,False,False,
2020-11-13,241,bullish,CHoCH,False,,HINDALCO,False,False,False,False,
2022-05-13,319,bearish,CHoCH,False,,HINDALCO,False,False,False,False,
2022-12-02,348,bullish,CHoCH,True,9.0,HINDALCO,False,False,True,True,3.0
2025-01-03,457,bearish,CHoCH,False,,HINDALCO,False,False,True,True,3.0
2025-09-05,492,bullish,CHoCH,False,,HINDALCO,False,False,False,False,
2019-11-01,83,bullish,CHoCH,False,,HAL,False,False,False,False,
2020-02-28,100,bearish,CHoCH,False,,HAL,False,False,False,False,
2020-06-05,114,bullish,CHoCH,True,9.0,HAL,False,False,False,False,
2021-12-24,195,bearish,CHoCH,False,,HAL,False,True,False,True,2.0
2022-04-01,209,bullish,CHoCH,True,10.0,HAL,False,False,False,False,
2024-09-20,338,bearish,CHoCH,True,20.0,HAL,False,False,True,True,3.0
2025-05-16,372,bullish,CHoCH,False,,HAL,False,False,False,False,
2025-12-12,402,bearish,CHoCH,False,,HAL,False,False,False,False,
2016-07-08,14,bullish,CHoCH,False,,HINDCOPPER,False,False,False,False,
2017-08-11,71,bearish,CHoCH,True,21.0,HINDCOPPER,True,False,False,True,1.0
2017-10-27,82,bullish,CHoCH,True,20.0,HINDCOPPER,False,False,False,False,
2018-06-29,117,bearish,CHoCH,False,,HINDCOPPER,False,False,False,False,
2019-11-01,187,bullish,CHoCH,False,,HINDCOPPER,False,False,True,True,3.0
2020-02-28,204,bearish,CHoCH,False,,HINDCOPPER,False,False,False,False,
2020-06-05,218,bullish,CHoCH,True,9.0,HINDCOPPER,True,True,False,True,1.0
2020-09-25,234,bearish,CHoCH,True,9.0,HINDCOPPER,True,False,True,True,1.0
2020-12-04,244,bullish,CHoCH,False,,HINDCOPPER,False,False,False,False,
2021-08-13,280,bearish,CHoCH,True,20.0,HINDCOPPER,False,False,False,False,
2023-01-13,354,bullish,CHoCH,False,,HINDCOPPER,False,False,False,False,
2024-10-25,447,bearish,CHoCH,True,20.0,HINDCOPPER,False,False,False,False,
2025-09-26,495,bullish,CHoCH,False,,HINDCOPPER,False,False,False,False,
2018-01-26,95,bearish,CHoCH,False,,HINDPETRO,True,True,False,True,1.0
2019-03-15,154,bullish,CHoCH,False,,HINDPETRO,False,False,True,True,3.0
2019-08-16,176,bearish,CHoCH,False,,HINDPETRO,False,True,True,True,2.0
2020-06-26,221,bullish,CHoCH,False,,HINDPETRO,True,False,True,True,1.0
2020-09-04,231,bearish,CHoCH,True,21.0,HINDPETRO,False,False,False,False,
2021-02-19,255,bullish,CHoCH,True,10.0,HINDPETRO,False,False,True,True,3.0
2022-02-25,308,bearish,CHoCH,True,20.0,HINDPETRO,False,True,True,True,2.0
2023-06-09,375,bullish,CHoCH,False,,HINDPETRO,False,False,False,False,
2023-10-27,395,bearish,CHoCH,False,,HINDPETRO,True,False,False,True,1.0
2023-11-10,397,bullish,CHoCH,True,21.0,HINDPETRO,False,False,False,False,
2025-01-24,460,bearish,CHoCH,False,,HINDPETRO,False,False,False,False,
2025-06-27,482,bullish,CHoCH,True,21.0,HINDPETRO,False,False,False,False,
2026-03-13,519,bearish,CHoCH,False,,HINDPETRO,False,False,False,False,
2017-03-03,48,bullish,CHoCH,False,,HINDUNILVR,False,False,False,False,
2021-12-17,298,bearish,CHoCH,False,,HINDUNILVR,False,True,True,True,2.0
2022-07-08,327,bullish,CHoCH,True,10.0,HINDUNILVR,False,False,False,False,
2023-02-17,359,bearish,CHoCH,True,10.0,HINDUNILVR,False,False,False,False,
2023-06-02,374,bullish,CHoCH,False,,HINDUNILVR,False,True,True,True,2.0
2024-01-26,408,bearish,CHoCH,False,,HINDUNILVR,False,False,False,False,
2024-07-19,433,bullish,CHoCH,False,,HINDUNILVR,False,False,False,False,
2024-11-15,450,bearish,CHoCH,False,,HINDUNILVR,False,False,False,False,
2025-07-11,484,bullish,CHoCH,True,20.0,HINDUNILVR,False,False,True,True,3.0
2026-03-06,518,bearish,CHoCH,True,10.0,HINDUNILVR,False,False,False,False,
2018-05-25,112,bearish,CHoCH,False,,HINDZINC,False,False,True,True,3.0
2019-04-05,157,bullish,CHoCH,False,,HINDZINC,False,False,False,False,
2019-06-07,166,bearish,CHoCH,False,,HINDZINC,False,False,False,False,
2020-08-07,227,bullish,CHoCH,True,9.0,HINDZINC,False,False,False,False,
2021-07-30,278,bearish,CHoCH,True,9.0,HINDZINC,True,False,True,True,1.0
2022-11-18,346,bullish,CHoCH,False,,HINDZINC,True,False,False,True,1.0
2023-09-29,391,bearish,CHoCH,True,10.0,HINDZINC,False,False,True,True,3.0
2024-04-05,418,bullish,CHoCH,True,10.0,HINDZINC,False,False,False,False,
2024-12-20,455,bearish,CHoCH,True,10.0,HINDZINC,False,False,False,False,
2025-06-06,479,bullish,CHoCH,True,21.0,HINDZINC,False,False,False,False,
2022-04-22,107,bearish,CHoCH,True,9.0,POWERINDIA,True,True,True,True,1.0
2022-08-26,125,bullish,CHoCH,False,,POWERINDIA,False,False,False,False,
2026-01-16,302,bearish,CHoCH,False,,POWERINDIA,False,False,False,False,
2026-02-20,307,bullish,CHoCH,False,,POWERINDIA,False,False,False,False,
2022-11-11,92,bearish,CHoCH,False,,HOMEFIRST,False,False,True,True,3.0
2023-06-02,121,bullish,CHoCH,True,10.0,HOMEFIRST,False,False,True,True,3.0
2024-03-01,160,bearish,CHoCH,True,10.0,HOMEFIRST,False,False,False,False,
2024-06-14,175,bullish,CHoCH,True,10.0,HOMEFIRST,False,False,False,False,
2025-02-14,210,bearish,CHoCH,False,,HOMEFIRST,False,True,True,True,2.0
2025-06-27,229,bullish,CHoCH,False,,HOMEFIRST,False,False,False,False,
2025-09-26,242,bearish,CHoCH,True,10.0,HOMEFIRST,True,True,True,True,1.0
2024-11-22,54,bearish,CHoCH,False,,HONASA,False,False,False,False,
2025-05-23,80,bullish,CHoCH,True,9.0,HONASA,False,False,False,False,
2017-04-07,53,bullish,CHoCH,False,,HONAUT,False,False,False,False,
2018-03-23,103,bearish,CHoCH,False,,HONAUT,False,False,False,False,
2018-04-27,108,bullish,CHoCH,False,,HONAUT,False,False,False,False,
2020-03-27,208,bearish,CHoCH,False,,HONAUT,False,False,False,False,
2020-06-26,221,bullish,CHoCH,False,,HONAUT,False,True,False,True,2.0
2021-06-25,273,bearish,CHoCH,False,,HONAUT,False,False,False,False,
2021-10-01,287,bullish,CHoCH,False,,HONAUT,False,False,True,True,3.0
2022-05-13,319,bearish,CHoCH,True,10.0,HONAUT,False,False,False,False,
2022-08-19,333,bullish,CHoCH,False,,HONAUT,False,False,False,False,
2023-02-17,359,bearish,CHoCH,False,,HONAUT,False,False,False,False,
2024-01-26,408,bullish,CHoCH,True,20.0,HONAUT,False,False,True,True,3.0
2024-11-01,448,bearish,CHoCH,True,20.0,HONAUT,False,False,False,False,
2019-11-01,128,bullish,CHoCH,True,10.0,HUDCO,False,False,False,False,
2020-02-14,143,bearish,CHoCH,True,10.0,HUDCO,False,False,False,False,
2020-12-11,186,bullish,CHoCH,False,,HUDCO,False,True,False,True,2.0
2021-12-24,240,bearish,CHoCH,False,,HUDCO,False,True,False,True,2.0
2022-08-05,272,bullish,CHoCH,False,,HUDCO,False,False,False,False,
2025-02-14,404,bearish,CHoCH,False,,HUDCO,False,False,False,False,
2025-06-13,33,bullish,CHoCH,False,,HYUNDAI,False,False,False,False,
2026-01-30,66,bearish,CHoCH,False,,HYUNDAI,False,False,False,False,
2017-09-22,77,bearish,CHoCH,True,10.0,ICICIBANK,True,False,False,True,1.0
2017-11-03,83,bullish,CHoCH,False,,ICICIBANK,False,False,False,False,
2018-03-23,103,bearish,CHoCH,False,,ICICIBANK,False,False,True,True,3.0
2018-08-10,123,bullish,CHoCH,False,,ICICIBANK,False,False,False,False,
2020-03-20,207,bearish,CHoCH,False,,ICICIBANK,False,False,False,False,
2020-08-28,230,bullish,CHoCH,True,21.0,ICICIBANK,True,True,False,True,1.0
2022-03-04,309,bearish,CHoCH,False,,ICICIBANK,False,False,True,True,3.0
2022-07-22,329,bullish,CHoCH,False,,ICICIBANK,False,False,False,False,
2023-01-27,356,bearish,CHoCH,True,10.0,ICICIBANK,True,True,True,True,1.0
2023-04-14,367,bullish,CHoCH,True,21.0,ICICIBANK,False,False,False,False,
2023-10-06,392,bearish,CHoCH,True,20.0,ICICIBANK,True,True,True,True,1.0
2023-12-08,401,bullish,CHoCH,False,,ICICIBANK,False,False,False,False,
2025-01-24,460,bearish,CHoCH,False,,ICICIBANK,True,True,False,True,1.0
2025-03-21,468,bullish,CHoCH,True,20.0,ICICIBANK,False,False,True,True,3.0
2025-08-29,491,bearish,CHoCH,True,9.0,ICICIBANK,True,False,True,True,1.0
2018-03-23,25,bearish,CHoCH,True,10.0,ICICIGI,False,False,True,True,3.0
2018-07-20,42,bullish,CHoCH,True,9.0,ICICIGI,False,True,True,True,2.0
2020-03-20,129,bearish,CHoCH,False,,ICICIGI,False,False,True,True,3.0
2020-11-27,165,bullish,CHoCH,False,,ICICIGI,False,False,False,False,
2021-12-17,220,bearish,CHoCH,False,,ICICIGI,False,False,False,False,
2023-06-02,296,bullish,CHoCH,False,,ICICIGI,False,False,False,False,
2024-05-31,348,bearish,CHoCH,True,9.0,ICICIGI,False,False,False,False,
2024-06-21,351,bullish,CHoCH,False,,ICICIGI,False,False,False,False,
2025-02-14,385,bearish,CHoCH,True,21.0,ICICIGI,False,False,False,False,
2025-06-27,404,bullish,CHoCH,False,,ICICIGI,False,False,False,False,
2026-01-23,434,bearish,CHoCH,False,,ICICIGI,False,True,False,True,2.0
2017-09-29,52,bearish,CHoCH,False,,ICICIPRULI,False,True,False,True,2.0
2018-01-19,68,bullish,CHoCH,False,,ICICIPRULI,False,True,True,True,2.0
2018-07-13,93,bearish,CHoCH,False,,ICICIPRULI,False,False,False,False,
2019-04-05,131,bullish,CHoCH,False,,ICICIPRULI,False,False,False,False,
2022-02-11,280,bearish,CHoCH,False,,ICICIPRULI,False,False,False,False,
2022-08-05,305,bullish,CHoCH,True,10.0,ICICIPRULI,False,False,False,False,
2022-11-18,320,bearish,CHoCH,False,,ICICIPRULI,False,False,False,False,
2023-06-02,348,bullish,CHoCH,False,,ICICIPRULI,False,False,False,False,
2024-01-19,381,bearish,CHoCH,True,20.0,ICICIPRULI,False,True,True,True,2.0
2024-03-08,388,bullish,CHoCH,True,9.0,ICICIPRULI,False,True,False,True,2.0
2025-07-25,460,bearish,CHoCH,True,9.0,ICICIPRULI,True,True,False,True,1.0
2017-05-26,60,bearish,CHoCH,False,,IDBI,False,False,False,False,
2017-11-03,83,bullish,CHoCH,False,,IDBI,False,True,True,True,2.0
2018-06-29,117,bearish,CHoCH,False,,IDBI,False,True,True,True,2.0
2019-11-22,190,bullish,CHoCH,True,20.0,IDBI,False,False,True,True,3.0
2020-03-06,205,bearish,CHoCH,False,,IDBI,False,False,False,False,
2020-06-05,218,bullish,CHoCH,True,10.0,IDBI,False,False,False,False,
2020-09-25,234,bearish,CHoCH,True,9.0,IDBI,True,False,False,True,1.0
2020-12-11,245,bullish,CHoCH,False,,IDBI,False,False,False,False,
2020-12-25,247,bearish,CHoCH,True,10.0,IDBI,False,False,False,False,
2021-10-01,287,bullish,CHoCH,True,21.0,IDBI,False,False,False,False,
2022-02-25,308,bearish,CHoCH,True,21.0,IDBI,False,False,False,False,
2022-11-11,345,bullish,CHoCH,False,,IDBI,False,False,False,False,
2024-10-25,447,bearish,CHoCH,False,,IDBI,False,True,False,True,2.0
2025-05-23,477,bullish,CHoCH,False,,IDBI,False,False,False,False,
2026-03-13,519,bearish,CHoCH,True,9.0,IDBI,False,False,False,False,
2018-01-12,93,bullish,CHoCH,False,,IDFCFIRSTB,True,True,False,True,1.0
2018-03-09,101,bearish,CHoCH,False,,IDFCFIRSTB,False,False,False,False,
2018-08-17,124,bullish,CHoCH,True,20.0,IDFCFIRSTB,False,False,True,True,3.0
2018-10-05,131,bearish,CHoCH,False,,IDFCFIRSTB,False,False,False,False,
2019-03-15,154,bullish,CHoCH,False,,IDFCFIRSTB,False,False,False,False,
2020-03-13,206,bearish,CHoCH,False,,IDFCFIRSTB,False,False,False,False,
2020-07-10,223,bullish,CHoCH,True,20.0,IDFCFIRSTB,True,True,True,True,1.0
2021-08-13,280,bearish,CHoCH,False,,IDFCFIRSTB,False,False,False,False,
2022-08-12,332,bullish,CHoCH,False,,IDFCFIRSTB,False,False,False,False,
2024-01-26,408,bearish,CHoCH,True,10.0,IDFCFIRSTB,False,False,False,False,
2025-07-04,483,bullish,CHoCH,False,,IDFCFIRSTB,False,False,False,False,
2026-03-13,519,bearish,CHoCH,False,,IDFCFIRSTB,False,False,False,False,
2016-11-04,31,bearish,CHoCH,False,,IFCI,False,False,False,False,
2017-02-03,44,bullish,CHoCH,False,,IFCI,False,False,True,True,3.0
2017-05-26,60,bearish,CHoCH,True,20.0,IFCI,False,False,False,False,
2017-10-27,82,bullish,CHoCH,True,9.0,IFCI,True,True,False,True,1.0
2018-03-09,101,bearish,CHoCH,False,,IFCI,False,False,False,False,
2019-11-01,187,bullish,CHoCH,True,9.0,IFCI,False,False,False,False,
2020-02-07,201,bearish,CHoCH,False,,IFCI,True,False,False,True,1.0
2020-06-05,218,bullish,CHoCH,True,20.0,IFCI,False,False,False,False,
2020-09-25,234,bearish,CHoCH,True,20.0,IFCI,False,False,False,False,
2020-12-11,245,bullish,CHoCH,False,,IFCI,False,False,False,False,
2022-02-18,307,bearish,CHoCH,True,20.0,IFCI,False,False,False,False,
2022-11-25,347,bullish,CHoCH,False,,IFCI,False,False,False,False,
2025-01-10,458,bearish,CHoCH,True,20.0,IFCI,False,True,False,True,2.0
2026-02-13,515,bullish,CHoCH,False,,IFCI,False,True,False,True,2.0
2018-05-25,112,bearish,CHoCH,False,,IIFL,True,False,False,True,1.0
2020-02-07,201,bullish,CHoCH,True,21.0,IIFL,False,False,True,True,3.0
2020-03-13,206,bearish,CHoCH,False,,IIFL,False,False,False,False,
2020-08-28,230,bullish,CHoCH,True,10.0,IIFL,True,True,False,True,1.0
2024-03-08,414,bearish,CHoCH,True,20.0,IIFL,False,False,False,False,
2024-06-07,427,bullish,CHoCH,True,9.0,IIFL,False,False,True,True,3.0
2025-01-24,460,bearish,CHoCH,False,,IIFL,False,False,False,False,
2025-07-11,484,bullish,CHoCH,False,,IIFL,False,False,False,False,
2025-09-26,495,bearish,CHoCH,True,10.0,IIFL,False,False,False,False,
2025-10-10,497,bullish,CHoCH,False,,IIFL,False,False,False,False,
2025-05-16,73,bullish,CHoCH,True,10.0,INOXINDIA,False,False,False,False,
2016-08-19,20,bullish,CHoCH,True,10.0,IRB,False,False,False,False,
2016-11-18,33,bearish,CHoCH,False,,IRB,False,False,False,False,
2017-10-27,82,bullish,CHoCH,True,10.0,IRB,False,False,True,True,3.0
2017-12-08,88,bearish,CHoCH,True,21.0,IRB,False,False,False,False,
2018-04-13,106,bullish,CHoCH,False,,IRB,False,False,False,False,
2018-07-06,118,bearish,CHoCH,False,,IRB,False,False,False,False,
2020-01-17,198,bullish,CHoCH,False,,IRB,False,False,False,False,
2020-03-20,207,bearish,CHoCH,False,,IRB,False,False,False,False,
2020-06-26,221,bullish,CHoCH,False,,IRB,False,False,False,False,
2020-09-25,234,bearish,CHoCH,True,9.0,IRB,True,False,False,True,1.0
2021-06-04,270,bullish,CHoCH,True,21.0,IRB,False,False,False,False,
2022-05-13,319,bearish,CHoCH,False,,IRB,False,True,True,True,2.0
2022-08-05,331,bullish,CHoCH,True,10.0,IRB,False,False,False,False,
2023-03-24,364,bearish,CHoCH,False,,IRB,False,False,True,True,3.0
2023-09-01,387,bullish,CHoCH,True,10.0,IRB,False,False,True,True,3.0
2024-11-15,450,bearish,CHoCH,False,,IRB,False,True,False,True,2.0
2019-11-08,58,bullish,CHoCH,True,10.0,IRCON,False,True,False,True,2.0
2020-03-13,76,bearish,CHoCH,False,,IRCON,False,True,False,True,2.0
2021-02-12,124,bullish,CHoCH,True,21.0,IRCON,False,False,True,True,3.0
2022-02-18,177,bearish,CHoCH,False,,IRCON,False,False,False,False,
2022-11-04,214,bullish,CHoCH,False,,IRCON,False,False,False,False,
2024-10-25,317,bearish,CHoCH,False,,IRCON,False,False,False,False,
2025-05-16,346,bullish,CHoCH,True,9.0,IRCON,False,False,False,False,
2025-12-05,375,bearish,CHoCH,False,,IRCON,False,False,False,False,
2025-10-03,35,bearish,CHoCH,True,9.0,ITCHOTELS,False,False,True,True,3.0
2017-09-15,76,bearish,CHoCH,False,,ITC,False,False,False,False,
2018-01-26,95,bullish,CHoCH,False,,ITC,True,True,False,True,1.0
2019-07-19,172,bearish,CHoCH,False,,ITC,False,False,False,False,
2020-05-29,217,bullish,CHoCH,True,20.0,ITC,False,True,False,True,2.0
2020-09-04,231,bearish,CHoCH,True,21.0,ITC,False,False,False,False,
2020-12-11,245,bullish,CHoCH,False,,ITC,False,True,False,True,2.0
2024-02-09,410,bearish,CHoCH,False,,ITC,False,False,False,False,
2024-07-12,432,bullish,CHoCH,True,20.0,ITC,False,False,False,False,
2024-11-08,449,bearish,CHoCH,True,10.0,ITC,False,False,True,True,3.0
2017-08-11,71,bearish,CHoCH,True,9.0,ITI,True,False,False,True,1.0
2017-09-22,77,bullish,CHoCH,True,21.0,ITI,False,False,False,False,
2018-05-25,112,bearish,CHoCH,False,,ITI,False,False,False,False,
2018-08-31,126,bullish,CHoCH,True,10.0,ITI,False,False,False,False,
2018-10-05,131,bearish,CHoCH,False,,ITI,False,False,True,True,3.0
2019-01-18,146,bullish,CHoCH,True,20.0,ITI,False,True,True,True,2.0
2019-05-10,162,bearish,CHoCH,False,,ITI,False,False,False,False,
2020-01-17,198,bullish,CHoCH,False,,ITI,True,False,False,True,1.0
2020-02-14,202,bearish,CHoCH,True,20.0,ITI,True,False,True,True,1.0
2020-06-19,220,bullish,CHoCH,True,21.0,ITI,False,False,False,False,
2021-03-19,259,bearish,CHoCH,True,10.0,ITI,False,False,False,False,
2022-07-15,328,bullish,CHoCH,True,10.0,ITI,False,False,False,False,
2022-12-23,351,bearish,CHoCH,True,20.0,ITI,False,True,False,True,2.0
2023-08-11,384,bullish,CHoCH,False,,ITI,False,False,False,False,
2024-10-18,446,bearish,CHoCH,False,,ITI,False,False,False,False,
2024-12-13,454,bullish,CHoCH,False,,ITI,False,False,True,True,3.0
2026-01-23,512,bearish,CHoCH,False,,ITI,True,True,True,True,1.0
2025-02-14,39,bearish,CHoCH,True,20.0,INDGN,False,False,False,False,
2025-05-16,52,bullish,CHoCH,True,9.0,INDGN,False,False,True,True,3.0
2025-11-07,77,bearish,CHoCH,False,,INDGN,False,False,False,False,
2017-08-11,71,bearish,CHoCH,True,10.0,INDIACEM,True,False,False,True,1.0
2019-03-29,156,bullish,CHoCH,True,9.0,INDIACEM,False,False,False,False,
2019-08-02,174,bearish,CHoCH,False,,INDIACEM,False,False,False,False,
2020-02-28,204,bullish,CHoCH,True,20.0,INDIACEM,False,True,True,True,2.0
2021-08-13,280,bearish,CHoCH,True,9.0,INDIACEM,False,False,True,True,3.0
2021-10-15,289,bullish,CHoCH,False,,INDIACEM,False,True,False,True,2.0
2022-05-13,319,bearish,CHoCH,False,,INDIACEM,False,False,False,False,
2022-09-16,337,bullish,CHoCH,False,,INDIACEM,False,True,False,True,2.0
2022-12-23,351,bearish,CHoCH,True,10.0,INDIACEM,False,False,False,False,
2023-08-11,384,bullish,CHoCH,True,21.0,INDIACEM,False,False,True,True,3.0
2024-12-13,454,bearish,CHoCH,True,9.0,INDIACEM,False,False,False,False,
2025-05-02,474,bullish,CHoCH,True,9.0,INDIACEM,False,False,False,False,
2025-11-07,501,bearish,CHoCH,True,9.0,INDIACEM,False,False,False,False,
2025-12-19,507,bullish,CHoCH,True,10.0,INDIACEM,False,False,False,False,
2026-03-13,519,bearish,CHoCH,False,,INDIACEM,False,False,False,False,
2020-03-27,38,bearish,CHoCH,False,,INDIAMART,False,False,False,False,
2020-07-31,56,bullish,CHoCH,True,10.0,INDIAMART,False,False,False,False,
2021-05-07,96,bearish,CHoCH,True,20.0,INDIAMART,True,True,True,True,1.0
2021-09-03,113,bullish,CHoCH,True,21.0,INDIAMART,False,False,True,True,3.0
2021-12-24,129,bearish,CHoCH,False,,INDIAMART,False,False,False,False,
2023-03-03,191,bullish,CHoCH,False,,INDIAMART,False,True,False,True,2.0
2023-09-29,221,bearish,CHoCH,True,20.0,INDIAMART,False,False,False,False,
2024-07-26,264,bullish,CHoCH,True,10.0,INDIAMART,True,True,True,True,1.0
2024-10-25,277,bearish,CHoCH,True,10.0,INDIAMART,False,False,False,False,
2017-09-29,78,bearish,CHoCH,False,,INDIANB,False,True,True,True,2.0
2017-11-03,83,bullish,CHoCH,False,,INDIANB,False,False,False,False,
2018-02-02,96,bearish,CHoCH,True,9.0,INDIANB,False,True,False,True,2.0
2019-03-15,154,bullish,CHoCH,False,,INDIANB,False,False,False,False,
2019-07-19,172,bearish,CHoCH,False,,INDIANB,False,False,False,False,
2020-06-19,220,bullish,CHoCH,False,,INDIANB,True,True,False,True,1.0
2020-09-25,234,bearish,CHoCH,True,10.0,INDIANB,False,True,True,True,2.0
2020-12-04,244,bullish,CHoCH,False,,INDIANB,False,False,True,True,3.0
2024-09-06,440,bearish,CHoCH,True,10.0,INDIANB,False,False,True,True,3.0
2025-04-18,472,bullish,CHoCH,True,21.0,INDIANB,False,False,True,True,3.0
2018-08-31,44,bullish,CHoCH,False,,IEX,False,False,False,False,
2018-11-02,53,bearish,CHoCH,True,20.0,IEX,False,True,True,True,2.0
2020-01-03,114,bullish,CHoCH,True,20.0,IEX,False,False,False,False,
2020-03-27,126,bearish,CHoCH,False,,IEX,False,False,False,False,
2020-06-19,138,bullish,CHoCH,False,,IEX,False,False,False,False,
2022-02-25,226,bearish,CHoCH,False,,IEX,False,True,True,True,2.0
2023-02-24,278,bullish,CHoCH,True,9.0,IEX,True,True,True,True,1.0
2023-03-31,283,bearish,CHoCH,True,20.0,IEX,False,False,False,False,
2023-12-08,319,bullish,CHoCH,False,,IEX,False,True,False,True,2.0
2025-02-28,383,bearish,CHoCH,False,,IEX,False,False,False,False,
2025-05-16,394,bullish,CHoCH,False,,IEX,False,False,False,False,
2025-07-25,404,bearish,CHoCH,True,10.0,IEX,False,False,False,False,
2017-01-20,42,bullish,CHoCH,True,9.0,INDHOTEL,True,True,False,True,1.0
2017-10-06,79,bearish,CHoCH,True,21.0,INDHOTEL,False,True,True,True,2.0
2018-01-05,92,bullish,CHoCH,True,21.0,INDHOTEL,False,False,False,False,
2018-08-10,123,bearish,CHoCH,True,10.0,INDHOTEL,True,True,False,True,1.0
2019-03-29,156,bullish,CHoCH,False,,INDHOTEL,False,False,False,False,
2019-08-02,174,bearish,CHoCH,False,,INDHOTEL,False,False,False,False,
2020-08-21,229,bullish,CHoCH,False,,INDHOTEL,False,False,True,True,3.0
2021-03-26,260,bearish,CHoCH,False,,INDHOTEL,False,False,False,False,
2021-05-28,269,bullish,CHoCH,False,,INDHOTEL,False,False,True,True,3.0
2023-10-27,395,bearish,CHoCH,True,9.0,INDHOTEL,False,False,False,False,
2023-12-15,402,bullish,CHoCH,False,,INDHOTEL,True,False,True,True,1.0
2025-09-26,495,bearish,CHoCH,True,21.0,INDHOTEL,False,False,False,False,
2018-02-23,99,bearish,CHoCH,False,,IOC,False,True,True,True,2.0
2019-03-08,153,bullish,CHoCH,False,,IOC,False,False,False,False,
2019-08-02,174,bearish,CHoCH,False,,IOC,False,False,False,False,
2021-01-08,249,bullish,CHoCH,False,,IOC,False,False,True,True,3.0
2022-06-17,324,bearish,CHoCH,False,,IOC,False,False,False,False,
2022-12-02,348,bullish,CHoCH,False,,IOC,False,False,False,False,
2024-10-25,447,bearish,CHoCH,True,20.0,IOC,False,False,False,False,
2025-07-04,483,bullish,CHoCH,False,,IOC,False,False,False,False,
2026-03-20,520,bearish,CHoCH,False,,IOC,False,False,False,False,
2017-02-03,44,bullish,CHoCH,True,10.0,IOB,False,True,True,True,2.0
2017-05-26,60,bearish,CHoCH,True,20.0,IOB,False,False,False,False,
2017-10-27,82,bullish,CHoCH,True,9.0,IOB,False,False,False,False,
2018-02-09,97,bearish,CHoCH,False,,IOB,True,False,False,True,1.0
2019-11-01,187,bullish,CHoCH,True,9.0,IOB,True,False,True,True,1.0
2020-02-07,201,bearish,CHoCH,True,21.0,IOB,True,False,False,True,1.0
2020-06-05,218,bullish,CHoCH,True,10.0,IOB,False,False,False,False,
2020-09-25,234,bearish,CHoCH,True,20.0,IOB,False,False,False,False,
2021-02-19,255,bullish,CHoCH,True,21.0,IOB,False,False,False,False,
2022-02-18,307,bearish,CHoCH,False,,IOB,False,False,False,False,
2022-11-04,344,bullish,CHoCH,True,10.0,IOB,False,False,False,False,
2024-10-11,445,bearish,CHoCH,False,,IOB,False,False,False,False,
2025-09-19,494,bullish,CHoCH,False,,IOB,False,True,True,True,2.0
2025-12-19,507,bearish,CHoCH,False,,IOB,False,False,True,True,3.0
2020-11-06,55,bearish,CHoCH,False,,IRCTC,False,False,True,True,3.0
2020-12-04,59,bullish,CHoCH,True,21.0,IRCTC,True,False,True,True,1.0
2022-03-04,124,bearish,CHoCH,True,10.0,IRCTC,False,False,False,False,
2022-11-04,159,bullish,CHoCH,False,,IRCTC,False,False,True,True,3.0
2022-12-23,166,bearish,CHoCH,False,,IRCTC,False,False,False,False,
2023-09-01,202,bullish,CHoCH,False,,IRCTC,False,False,False,False,
2024-08-02,250,bearish,CHoCH,True,9.0,IRCTC,False,False,False,False,
2022-09-09,84,bullish,CHoCH,False,,IRFC,False,False,False,False,
2023-03-17,111,bearish,CHoCH,False,,IRFC,False,False,True,True,3.0
2023-05-05,118,bullish,CHoCH,False,,IRFC,False,False,True,True,3.0
2025-01-10,206,bearish,CHoCH,True,21.0,IRFC,False,True,True,True,2.0
2025-12-26,256,bullish,CHoCH,True,9.0,IRFC,True,False,False,True,1.0
2026-02-27,265,bearish,CHoCH,False,,IRFC,False,False,False,False,
2025-02-14,63,bearish,CHoCH,False,,IREDA,False,False,False,False,
2018-05-11,110,bearish,CHoCH,False,,IGL,False,False,False,False,
2019-04-12,158,bullish,CHoCH,False,,IGL,False,True,True,True,2.0
2020-03-20,207,bearish,CHoCH,False,,IGL,False,False,False,False,
2021-01-08,249,bullish,CHoCH,False,,IGL,False,False,False,False,
2021-10-15,289,bearish,CHoCH,False,,IGL,False,False,False,False,
2022-08-12,332,bullish,CHoCH,True,10.0,IGL,False,False,False,False,
2023-08-04,383,bearish,CHoCH,False,,IGL,False,False,False,False,
2024-06-28,430,bullish,CHoCH,False,,IGL,False,False,False,False,
2024-10-25,447,bearish,CHoCH,False,,IGL,False,False,False,False,
2017-07-07,66,bullish,CHoCH,True,10.0,INDUSTOWER,False,False,False,False,
2017-12-15,89,bearish,CHoCH,False,,INDUSTOWER,False,False,True,True,3.0
2019-01-04,144,bullish,CHoCH,True,10.0,INDUSTOWER,False,False,True,True,3.0
2019-04-26,160,bearish,CHoCH,True,9.0,INDUSTOWER,False,False,False,False,
