screener_sector,nifty_industry,symbol_nse,company_name,industry,in_nse_eq
Diversified FMCG,Fast Moving Consumer Goods,NSE:EIDPARRY-EQ,E.I.D. Parry (India) Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:EMAMILTD-EQ,Emami Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:GAEL-EQ,Gujarat Ambuja Exports Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:GILLETTE-EQ,Gillette India Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:GODFRYPHLP-EQ,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:GODREJAGRO-EQ,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:GODREJCP-EQ,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:GOKULAGRO-EQ,Gokul Agro Resources Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:HERITGFOOD-EQ,Heritage Foods Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:HINDUNILVR-EQ,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:HONASA-EQ,Honasa Consumer Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:INDIAGLYCO-EQ,India Glycols Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:ITC-EQ,ITC Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:JYOTHYLAB-EQ,Jyothy Labs Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:KRBL-EQ,KRBL Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:KSCL-EQ,Kaveri Seed Company Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:LTFOODS-EQ,LT Foods Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:MANORAMA-EQ,Manorama Industries Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:MARICO-EQ,Marico Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:NESTLEIND-EQ,Nestle India Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:ORKLAINDIA-EQ,Orkla India Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:PATANJALI-EQ,Patanjali Foods Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:PGHH-EQ,Procter & Gamble Hygiene & Health Care Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:PICCADIL-EQ,Piccadily Agro Industries Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:RADICO-EQ,Radico Khaitan Ltd,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:RENUKA-EQ,Shree Renuka Sugars Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:TATACONSUM-EQ,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:TI-EQ,Tilaknagar Industries Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:TRIVENI-EQ,Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:UBL-EQ,United Breweries Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:UNITDSPR-EQ,United Spirits Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:VBL-EQ,Varun Beverages Ltd.,Fast Moving Consumer Goods,true
Diversified FMCG,Fast Moving Consumer Goods,NSE:ZYDUSWELL-EQ,Zydus Wellness Ltd.,Fast Moving Consumer Goods,true
Diversified Metals,Metals & Mining,NSE:ADANIENT-EQ,Adani Enterprises Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:ASHAPURMIN-EQ,Ashapura Minechem Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:GMDCLTD-EQ,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:GRAVITA-EQ,Gravita India Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:HINDALCO-EQ,Hindalco Industries Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:HINDCOPPER-EQ,Hindustan Copper Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:HINDZINC-EQ,Hindustan Zinc Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:IMFA-EQ,Indian Metals & Ferro Alloys Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:JAIBALAJI-EQ,Jai Balaji Industries Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:JAINREC-EQ,Jain Resource Recycling Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:JINDALSTEL-EQ,Jindal Steel Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:JSL-EQ,Jindal Stainless Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:JSWSTEEL-EQ,JSW Steel Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:LLOYDSENT-EQ,Lloyds Enterprises Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:LLOYDSME-EQ,Lloyds Metals And Energy Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:MOIL-EQ,MOIL Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:NATIONALUM-EQ,National Aluminium Co. Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:NMDC-EQ,NMDC Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:NSLNISP-EQ,NMDC Steel Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:SAIL-EQ,Steel Authority of India Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:SARDAEN-EQ,Sarda Energy and Minerals Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:TATASTEEL-EQ,Tata Steel Ltd.,Metals & Mining,true
Diversified Metals,Metals & Mining,NSE:VEDL-EQ,Vedanta Ltd.,Metals & Mining,true
Electrical Equipment,Capital Goods,NSE:ABB-EQ,ABB India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ACE-EQ,Action Construction Equipment Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:AEQUS-EQ,Aequs Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:AIAENG-EQ,AIA Engineering Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ANUP-EQ,The Anup Engineering Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:APARINDS-EQ,Apar Industries Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:APLAPOLLO-EQ,APL Apollo Tubes Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:APOLLO-EQ,Apollo Micro Systems Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ASHOKLEY-EQ,Ashok Leyland Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ASTRAL-EQ,Astral Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ASTRAMICRO-EQ,Astra Microwave Products Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ATLANTAELE-EQ,Atlanta Electricals Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:AVALON-EQ,Avalon Technologies Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:AXISCADES-EQ,AXISCADES Technologies Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:AZAD-EQ,Azad Engineering Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:BALUFORGE-EQ,Balu Forge Industries Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:BDL-EQ,Bharat Dynamics Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:BEL-EQ,Bharat Electronics Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:BEML-EQ,BEML Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:BHEL-EQ,Bharat Heavy Electricals Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:BORORENEW-EQ,Borosil Renewables Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:CARBORUNIV-EQ,Carborundum Universal Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:CGPOWER-EQ,CG Power and Industrial Solutions Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:COCHINSHIP-EQ,Cochin Shipyard Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:CPPLUS-EQ,Aditya Infotech Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:CUMMINSIND-EQ,Cummins India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:DATAPATTNS-EQ,Data Patterns (India) Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:DIACABS-EQ,Diamond Power Infrastructure Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:DYNAMATECH-EQ,Dynamatic Technologies Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ELECON-EQ,Elecon Engineering Co. Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ELECTCAST-EQ,Electrosteel Castings Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ELGIEQUIP-EQ,Elgi Equipments Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:EMMVEE-EQ,Emmvee Photovoltaic Power Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ENRIN-EQ,Siemens Energy India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:EPL-EQ,EPL Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ESCORTS-EQ,Escorts Kubota Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:FINCABLES-EQ,Finolex Cables Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:FINPIPE-EQ,Finolex Industries Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:GALLANTT-EQ,Gallantt Ispat Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:GMMPFAUDLR-EQ,GMM Pfaudler Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:GPIL-EQ,Godawari Power & Ispat Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:GRAPHITE-EQ,Graphite India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:GREAVESCOT-EQ,Greaves Cotton Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:GRSE-EQ,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:GRWRHITECH-EQ,Garware Hi-Tech Films Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:GVT&D-EQ,GE Vernova T&D India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:HAL-EQ,Hindustan Aeronautics Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:HBLENGINE-EQ,HBL Engineering Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:HEG-EQ,H.E.G. Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:HONAUT-EQ,Honeywell Automation India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:INOXINDIA-EQ,INOX India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:INOXWIND-EQ,Inox Wind Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:JAYNECOIND-EQ,Jayaswal Neco Industries Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:JINDALSAW-EQ,Jindal Saw Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:JWL-EQ,Jupiter Wagons Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:JYOTICNC-EQ,Jyoti CNC Automation Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:KAYNES-EQ,Kaynes Technology India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:KEI-EQ,KEI Industries Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:KIRLOSBROS-EQ,Kirloskar Brothers Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:KIRLOSENG-EQ,Kirloskar Oil Eng Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:KIRLPNU-EQ,Kirloskar Pneumatic Company Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:KRN-EQ,KRN Heat Exchanger and Refrigeration Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:KSB-EQ,KSB Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:LLOYDSENGG-EQ,Lloyds Engineering Works Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:MAHSEAMLES-EQ,Maharashtra Seamless Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:MAZDOCK-EQ,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:MIDHANI-EQ,Mishra Dhatu Nigam Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:MTARTECH-EQ,MTAR Technologies Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:OSWALPUMPS-EQ,Oswal Pumps Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:PARAS-EQ,Paras Defence and Space Technologies Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:POLYCAB-EQ,Polycab India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:POWERINDIA-EQ,Hitachi Energy India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:PRAJIND-EQ,Praj Industries Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:PREMIERENE-EQ,Premier Energies Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:PTCIL-EQ,PTC Industries Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:QPOWER-EQ,Quality Power Electrical Equipments Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:RHIM-EQ,RHI MAGNESITA INDIA LTD.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:RRKABEL-EQ,R R Kabel Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SAATVIKGL-EQ,Saatvik Green Energy Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SCHNEIDER-BE,Schneider Electric Infrastructure Ltd.,Capital Goods,false
Electrical Equipment,Capital Goods,NSE:SHAKTIPUMP-EQ,Shakti Pumps (India) Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SHYAMMETL-EQ,Shyam Metalics and Energy Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SIEMENS-EQ,Siemens Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SKFINDUS-EQ,SKF India (Industrial) Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SKIPPER-EQ,Skipper Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SMLMAH-EQ,SML Mahindra Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SUBROS-EQ,Subros Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SUPREMEIND-EQ,Supreme Industries Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SURYAROSNI-EQ,Surya Roshni Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SUZLON-EQ,Suzlon Energy Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:SYRMA-EQ,Syrma SGS Technology Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TARIL-EQ,Transformers And Rectifiers (India) Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TDPOWERSYS-EQ,TD Power Systems Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TEGA-EQ,Tega Industries Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TEXRAIL-EQ,Texmaco Rail & Eng. Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:THERMAX-EQ,Thermax Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TIMETECHNO-EQ,Time Technoplast Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TIMKEN-EQ,Timken India Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TITAGARH-EQ,Titagarh Rail Systems Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TMCV-EQ,Tata Motors Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TRANSRAILL-EQ,Transrail Lighting Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:TRITURBINE-EQ,Triveni Turbine Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:USHAMART-EQ,Usha Martin Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:UTLSOLAR-EQ,Fujiyama Power Systems Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:VIKRAMSOLR-EQ,Vikram Solar Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:VOLTAMP-EQ,Voltamp Transformers Ltd,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:WAAREEENER-EQ,Waaree Energies Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:WAAREERTL-EQ,Waaree Renewable Technologies Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:WEBELSOLAR-EQ,Websol Energy System Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:WELCORP-EQ,Welspun Corp Ltd.,Capital Goods,true
Electrical Equipment,Capital Goods,NSE:ZENTEC-EQ,Zen Technologies Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ABB-EQ,ABB India Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ACE-EQ,Action Construction Equipment Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:AEQUS-EQ,Aequs Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:AIAENG-EQ,AIA Engineering Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ANUP-EQ,The Anup Engineering Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:APARINDS-EQ,Apar Industries Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:APLAPOLLO-EQ,APL Apollo Tubes Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:APOLLO-EQ,Apollo Micro Systems Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ASHOKLEY-EQ,Ashok Leyland Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ASTRAL-EQ,Astral Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ASTRAMICRO-EQ,Astra Microwave Products Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ATLANTAELE-EQ,Atlanta Electricals Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:AVALON-EQ,Avalon Technologies Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:AXISCADES-EQ,AXISCADES Technologies Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:AZAD-EQ,Azad Engineering Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:BALUFORGE-EQ,Balu Forge Industries Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:BDL-EQ,Bharat Dynamics Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:BEL-EQ,Bharat Electronics Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:BEML-EQ,BEML Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:BHEL-EQ,Bharat Heavy Electricals Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:BORORENEW-EQ,Borosil Renewables Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:CARBORUNIV-EQ,Carborundum Universal Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:CGPOWER-EQ,CG Power and Industrial Solutions Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:COCHINSHIP-EQ,Cochin Shipyard Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:CPPLUS-EQ,Aditya Infotech Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:CUMMINSIND-EQ,Cummins India Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:DATAPATTNS-EQ,Data Patterns (India) Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:DIACABS-EQ,Diamond Power Infrastructure Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:DYNAMATECH-EQ,Dynamatic Technologies Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ELECON-EQ,Elecon Engineering Co. Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ELECTCAST-EQ,Electrosteel Castings Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ELGIEQUIP-EQ,Elgi Equipments Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:EMMVEE-EQ,Emmvee Photovoltaic Power Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ENRIN-EQ,Siemens Energy India Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:EPL-EQ,EPL Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:ESCORTS-EQ,Escorts Kubota Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:FINCABLES-EQ,Finolex Cables Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:FINPIPE-EQ,Finolex Industries Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:GALLANTT-EQ,Gallantt Ispat Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:GMMPFAUDLR-EQ,GMM Pfaudler Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:GPIL-EQ,Godawari Power & Ispat Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:GRAPHITE-EQ,Graphite India Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:GREAVESCOT-EQ,Greaves Cotton Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:GRSE-EQ,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,true
Engineering Services,Capital Goods,NSE:GRWRHITECH-EQ,Garware Hi-Tech Films Ltd.,Capital Goods,true
